Name,Date,City,State,Score,Raw Url,Url
Casabianca Family Italian Ri...,1/8/2018 13:00,New York, NY,6.8,https://onebite.app/restaurant/casabianca-family-italian-ristorante-and-pizzeria-new-york-ny-28c12975/review/d77ee9fa-4a7f-4261-8f94-c98270cd2366,https://onebite.app/restaurant/casabianca-family-italian-ristorante-and-pizzeria-new-york-ny-28c12975
Sottosuolo Pizza,1/4/2018 13:00,New York, NY,6.3,https://onebite.app/restaurant/sottosuolo-pizza-new-york-ny-3928927c/review/bfd67825-83eb-4870-ace9-87ee31590604,https://onebite.app/restaurant/sottosuolo-pizza-new-york-ny-3928927c
Mariella Pizza,1/3/2018 13:00,New York, NY,6.9,https://onebite.app/restaurant/mariella-pizza-new-york-ny-5d3b43c6/review/08f9abf4-b933-402a-aec0-e8866b6ad598,https://onebite.app/restaurant/mariella-pizza-new-york-ny-5d3b43c6
Bella Blu,1/2/2018 13:00,New York, NY,7.2,https://onebite.app/restaurant/bella-blu-new-york-ny-d9f367fb/review/48a988da-ef90-4976-a295-0d3cb95c3b6e,https://onebite.app/restaurant/bella-blu-new-york-ny-d9f367fb
John & Tony's,12/20/2017 13:00,New York, NY,6.7,https://onebite.app/restaurant/john-and-tonys-new-york-ny-57976445/review/2e96da9d-b0fe-408a-9230-5b1067def0bc,https://onebite.app/restaurant/john-and-tonys-new-york-ny-57976445
Angelo's Pizza,12/14/2017 13:00,Princeton, WV,5.5,https://onebite.app/restaurant/angelos-pizza-princeton-wv-451ff782/review/31fe1203-6527-4f57-b477-5bd6b45c1901,https://onebite.app/restaurant/angelos-pizza-princeton-wv-451ff782
Il Forno Pizza,12/12/2017 13:00,New York, NY,6.3,https://onebite.app/restaurant/il-forno-pizza-new-york-ny-be208f31/review/0d3f8432-f0ef-412a-8394-df3f239db708,https://onebite.app/restaurant/il-forno-pizza-new-york-ny-be208f31
Scarr's Pizza,12/11/2017 13:00,New York, NY,7.7,https://onebite.app/restaurant/scarrs-pizza-new-york-ny-08ef92db/review/5c77d93e-7db8-4a00-9eff-3d9d67bb6893,https://onebite.app/restaurant/scarrs-pizza-new-york-ny-08ef92db
Double Zero,12/8/2017 13:00,New York, NY,8.5,https://onebite.app/restaurant/double-zero-new-york-ny-bf9ec907/review/9ee5ae88-1342-4c17-9f00-1f339d4f4fbf,https://onebite.app/restaurant/double-zero-new-york-ny-bf9ec907
Buca di Beppo - 1540 Broadwa...,12/6/2017 13:00,New York, NY,1.2,https://onebite.app/restaurant/buca-di-beppo-1540-broadway-new-york-ny-a7f08101/review/71bdf287-0ff9-4d76-bbe5-6ca5392e4141,https://onebite.app/restaurant/buca-di-beppo-1540-broadway-new-york-ny-a7f08101
Solo Pizza NYC,12/5/2017 13:00,New York, NY,6.1,https://onebite.app/restaurant/solo-pizza-nyc-new-york-ny-f8786f10/review/e9bed8ad-7ab8-4914-81ac-9fc901657b00,https://onebite.app/restaurant/solo-pizza-nyc-new-york-ny-f8786f10
Stone Bridge Artisanal Pizza,11/30/2017 13:00,New York, NY,7.2,https://onebite.app/restaurant/stone-bridge-artisanal-pizza-new-york-ny-8fd7284b/review/fb16d4c2-13f3-4744-bb2d-6f4552fcb90d,https://onebite.app/restaurant/stone-bridge-artisanal-pizza-new-york-ny-8fd7284b
Famous Pizza,11/29/2017 13:00,New York, NY,1.8,https://onebite.app/restaurant/famous-pizza-new-york-ny-83aef8ed/review/982a44b9-d210-4724-8bd2-6c0ee9f1cb5f,https://onebite.app/restaurant/famous-pizza-new-york-ny-83aef8ed
Gino Sorbillo NYC,11/28/2017 13:00,New York, NY,7.1,https://onebite.app/restaurant/gino-sorbillo-nyc-new-york-ny-e7a5becb/review/df45008e-7ac0-4d83-a13d-020a02c2cb92,https://onebite.app/restaurant/gino-sorbillo-nyc-new-york-ny-e7a5becb
New York Sal's Pizza,11/27/2017 13:00,New York, NY,7.1,https://onebite.app/restaurant/new-york-sals-pizza-new-york-ny-10cba5ac/review/334ac9cf-90b1-407f-bfba-44ee9e611a8f,https://onebite.app/restaurant/new-york-sals-pizza-new-york-ny-10cba5ac
Gnocco,11/20/2017 13:00,New York, NY,7.4,https://onebite.app/restaurant/gnocco-new-york-ny-01454669/review/8052df88-7fcd-44a3-888a-2e31e5f7ef2f,https://onebite.app/restaurant/gnocco-new-york-ny-01454669
5 Boroughs Pizza,11/17/2017 13:00,New York, NY,3.4,https://onebite.app/restaurant/5-boroughs-pizza-new-york-ny-e0ebd069/review/d470ff91-ff3d-426b-b34e-1548a75db8cd,https://onebite.app/restaurant/5-boroughs-pizza-new-york-ny-e0ebd069
Steve's Pizza,11/16/2017 13:00,New York, NY,2.2,https://onebite.app/restaurant/steves-pizza-new-york-ny-1ec66ab3/review/705eb22a-b829-448f-9564-b160b8016e4f,https://onebite.app/restaurant/steves-pizza-new-york-ny-1ec66ab3
Majestic Pizza,11/15/2017 13:00,New York, NY,7.1,https://onebite.app/restaurant/majestic-pizza-new-york-ny-2733805e/review/32dc1a45-89ce-427c-b7ec-d228aced686b,https://onebite.app/restaurant/majestic-pizza-new-york-ny-2733805e
Serafina Italian Restaurant ...,11/13/2017 13:00,New York, NY,7.8,https://onebite.app/restaurant/serafina-italian-restaurant-meatpacking-new-york-ny-e7c79a92/review/2f7de7f8-7852-4b04-9031-ceeee4e22b4b,https://onebite.app/restaurant/serafina-italian-restaurant-meatpacking-new-york-ny-e7c79a92
Joe's Pizza,11/10/2017 13:00,New York, NY,8.5,https://onebite.app/restaurant/joes-pizza-new-york-ny-57dc36cc/review/8e032566-bae0-4892-b93e-105b0576e658,https://onebite.app/restaurant/joes-pizza-new-york-ny-57dc36cc
B Side Pizza Bar,11/10/2017 13:00,New York, NY,6.3,https://onebite.app/restaurant/b-side-pizza-bar-new-york-ny-ed5ecb5b/review/2af6da73-dee2-48c3-800f-fdedfa671623,https://onebite.app/restaurant/b-side-pizza-bar-new-york-ny-ed5ecb5b
Bronx Pizza,11/3/2017 14:00,San Diego, CA,8.1,https://onebite.app/restaurant/bronx-pizza-san-diego-ca-de8fd22a/review/a5551d34-fcd2-41fa-a9fd-d3bf78935368,https://onebite.app/restaurant/bronx-pizza-san-diego-ca-de8fd22a
Filippis Pizza Grotto Pacifi...,11/2/2017 14:00,San Diego, CA,6.7,https://onebite.app/restaurant/filippis-pizza-grotto-pacific-beach-san-diego-ca-78881c2f/review/8999220b-99b3-4c3d-8f3c-71e1357420c8,https://onebite.app/restaurant/filippis-pizza-grotto-pacific-beach-san-diego-ca-78881c2f
Vito's Pizza,11/1/2017 14:00,Santa Monica, CA,8.2,https://onebite.app/restaurant/vitos-pizza-santa-monica-ca-a6762941/review/9650dd31-be26-4f1b-b1f8-501bd3c5d856,https://onebite.app/restaurant/vitos-pizza-santa-monica-ca-a6762941
Joe's Pizza,10/31/2017 12:00,Santa Monica, CA,8.3,https://onebite.app/restaurant/joes-pizza-santa-monica-ca-3f6c7a07/review/3ebe15fd-ccce-408d-9f00-531f150e7ba1,https://onebite.app/restaurant/joes-pizza-santa-monica-ca-3f6c7a07
Francesco's Pizza,10/27/2017 14:00,New York, NY,8.1,https://onebite.app/restaurant/francescos-pizza-new-york-ny-21f3541c/review/cc09d389-9bf5-4468-9af4-9e48fe28fad7,https://onebite.app/restaurant/francescos-pizza-new-york-ny-21f3541c
Cafe 28,10/26/2017 14:00,New York, NY,2.1,https://onebite.app/restaurant/cafe-28-new-york-ny-c05a0f96/review/a44c3407-1128-4b1f-b9fe-2365cec19db8,https://onebite.app/restaurant/cafe-28-new-york-ny-c05a0f96
Daniela Trattoria,10/25/2017 14:00,New York, NY,3.6,https://onebite.app/restaurant/daniela-trattoria-new-york-ny-31058e3d/review/15695350-5c98-4c9b-bcfd-2462677d1aab,https://onebite.app/restaurant/daniela-trattoria-new-york-ny-31058e3d
Italian Village Pizza & Rest...,10/24/2017 14:00,New York, NY,7.7,https://onebite.app/restaurant/italian-village-pizza-and-restaurant-new-york-ny-24c1bd45/review/e8062c81-1f54-40b0-974b-676561165f07,https://onebite.app/restaurant/italian-village-pizza-and-restaurant-new-york-ny-24c1bd45
Barilla,10/23/2017 14:00,New York, NY,6.2,https://onebite.app/restaurant/barilla-new-york-ny-a08979c8/review/9276aa47-eec5-4b5a-bcf5-9a4fe9bfaa97,https://onebite.app/restaurant/barilla-new-york-ny-a08979c8
La Mia Pizza,10/20/2017 14:00,New York, NY,6.7,https://onebite.app/restaurant/la-mia-pizza-new-york-ny-0ada6f46/review/5e70ebd7-834a-49ef-9d0f-b233887954fa,https://onebite.app/restaurant/la-mia-pizza-new-york-ny-0ada6f46
Brier Hill Pizza & Wings,10/19/2017 14:00,Struthers, OH,7,https://onebite.app/restaurant/brier-hill-pizza-and-wings-struthers-oh-8c5a8768/review/d47f6306-5953-4e61-b204-7ff1c7a0d2b2,https://onebite.app/restaurant/brier-hill-pizza-and-wings-struthers-oh-8c5a8768
Avalon Downtown Pizzeria,10/18/2017 14:00,Youngstown, OH,7.1,https://onebite.app/restaurant/avalon-downtown-pizzeria-youngstown-oh-7da154a8/review/f38cb542-2ebe-44a0-bc1c-7f834660d15e,https://onebite.app/restaurant/avalon-downtown-pizzeria-youngstown-oh-7da154a8
Bruno Bros. Pizza,10/17/2017 14:00,Austintown, OH,6.4,https://onebite.app/restaurant/bruno-bros-pizza-austintown-oh-511a8d1b/review/9aa8d8a2-323c-4bdb-8eb4-baba7fe69c7c,https://onebite.app/restaurant/bruno-bros-pizza-austintown-oh-511a8d1b
Belleria Pizza & Italian Res...,10/16/2017 12:00,Austintown, OH,6.8,https://onebite.app/restaurant/belleria-pizza-and-italian-restaurant-austintown-austintown-oh-f8a10a91/review/c022f6c6-8963-447d-b2a9-5d35444eacfc,https://onebite.app/restaurant/belleria-pizza-and-italian-restaurant-austintown-austintown-oh-f8a10a91
Wedgewood Fernando's Pizza,10/14/2017 14:00,Austintown, OH,7.2,https://onebite.app/restaurant/wedgewood-fernandos-pizza-austintown-oh-fed60063/review/778b398f-b8a7-46a8-b596-c370142ffd7b,https://onebite.app/restaurant/wedgewood-fernandos-pizza-austintown-oh-fed60063
Adoro Lei,10/12/2017 14:00,New York, NY,7.8,https://onebite.app/restaurant/adoro-lei-new-york-ny-e400000f/review/553ac76e-a6aa-49ff-b155-80d0941ef2cd,https://onebite.app/restaurant/adoro-lei-new-york-ny-e400000f
Covina,10/11/2017 14:00,New York, NY,5.6,https://onebite.app/restaurant/covina-new-york-ny-885c7013/review/83942683-d079-4505-9616-30cdf4ec20a5,https://onebite.app/restaurant/covina-new-york-ny-885c7013
Umberto's Pizzeria,10/9/2017 14:00,Huntington, NY,8.6,https://onebite.app/restaurant/umbertos-pizzeria-huntington-ny-d87b0ba9/review/ee3c7f4e-4ed8-4cd5-b184-8d63149cd71c,https://onebite.app/restaurant/umbertos-pizzeria-huntington-ny-d87b0ba9
Cottage Inn Pizza Ann Arbor ...,10/7/2017 12:00,Ann Arbor, MI,3.1,https://onebite.app/restaurant/cottage-inn-pizza-ann-arbor-packard-ann-arbor-mi-cead5542/review/7d07bea3-6835-44ad-a977-867f9374d254,https://onebite.app/restaurant/cottage-inn-pizza-ann-arbor-packard-ann-arbor-mi-cead5542
New York Pizza Depot,10/6/2017 12:00,Ann Arbor, MI,5.4,https://onebite.app/restaurant/new-york-pizza-depot-ann-arbor-mi-f51c25e5/review/79286ca0-4bef-4b65-969d-806892b3ebfa,https://onebite.app/restaurant/new-york-pizza-depot-ann-arbor-mi-f51c25e5
Buddy's Pizza,10/5/2017 16:00,Dearborn, MI,7.6,https://onebite.app/restaurant/buddys-pizza-dearborn-mi-856e8023/review/644320e6-e945-4ab1-bd5b-6860cdce1bf0,https://onebite.app/restaurant/buddys-pizza-dearborn-mi-856e8023
&pizza - NoMad,10/3/2017 14:00,New York, NY,6.3,https://onebite.app/restaurant/andpizza-nomad-new-york-ny-2a47c130/review/334be61c-dba3-497c-afa3-f18e77130031,https://onebite.app/restaurant/andpizza-nomad-new-york-ny-2a47c130
Company,10/2/2017 14:00,New York, NY,7.2,https://onebite.app/restaurant/company-new-york-ny-80f96c7b/review/cd5e8dd9-3f11-417c-9224-cad428e1130c,https://onebite.app/restaurant/company-new-york-ny-80f96c7b
Benny Marzano's,9/30/2017 14:00,Blacksburg, VA,7.1,https://onebite.app/restaurant/benny-marzanos-blacksburg-va-edffab63/review/0443f4bd-2643-4b6a-b442-6c0d3daa112b,https://onebite.app/restaurant/benny-marzanos-blacksburg-va-edffab63
Bazbeaux,9/28/2017 14:00,Indianapolis, IN,5.1,https://onebite.app/restaurant/bazbeaux-indianapolis-in-4e012e0e/review/03f3819d-5ca7-4282-85ba-6abc1aad257f,https://onebite.app/restaurant/bazbeaux-indianapolis-in-4e012e0e
Goodfellas Pizzeria - Mass A...,9/27/2017 14:00,Indianapolis, IN,8.1,https://onebite.app/restaurant/goodfellas-pizzeria-mass-ave-indianapolis-in-dd8867c2/review/2f6b52b1-943c-4fe4-bf4b-c31b4d763e4c,https://onebite.app/restaurant/goodfellas-pizzeria-mass-ave-indianapolis-in-dd8867c2
Napolese,9/26/2017 14:00,Indianapolis, IN,4.1,https://onebite.app/restaurant/napolese-indianapolis-in-9012a246/review/e83f7b37-930a-45d5-ac3c-399460180ab1,https://onebite.app/restaurant/napolese-indianapolis-in-9012a246
Empire Slice House - Plaza,9/25/2017 14:00,Oklahoma City, OK,7.5,https://onebite.app/restaurant/empire-slice-house-plaza-oklahoma-city-ok-9e3c6451/review/6fec151e-2fa6-48b0-81e2-752c0dc45def,https://onebite.app/restaurant/empire-slice-house-plaza-oklahoma-city-ok-9e3c6451
Wig & Pen Pizza Pub,9/24/2017 14:00,Iowa City, IA,7.1,https://onebite.app/restaurant/wig-and-pen-pizza-pub-iowa-city-ia-62eb5224/review/1d054faa-3530-432f-9d10-f71f7b1ce958,https://onebite.app/restaurant/wig-and-pen-pizza-pub-iowa-city-ia-62eb5224
Casey's,9/23/2017 14:00,Coralville, IA,5.2,https://onebite.app/restaurant/caseys-coralville-ia-e79d3271/review/f9b185a0-af41-4eb2-a937-6eb8725613f4,https://onebite.app/restaurant/caseys-coralville-ia-e79d3271
Nick's Pizza,9/22/2017 14:00,New York, NY,6.6,https://onebite.app/restaurant/nicks-pizza-new-york-ny-28813ac5/review/4caf8088-655c-439d-aca8-5ca486e8d24d,https://onebite.app/restaurant/nicks-pizza-new-york-ny-28813ac5
Girello,9/20/2017 14:00,New York, NY,6.9,https://onebite.app/restaurant/girello-new-york-ny-41ad6bd4/review/57c81379-b1fc-491d-81a7-4e14f7c21c0e,https://onebite.app/restaurant/girello-new-york-ny-41ad6bd4
Royal Rooters Club,9/19/2017 14:00,Boston, MA,2.4,https://onebite.app/restaurant/royal-rooters-club-boston-ma-b4400f4d/review/8f220d0f-36ea-49c4-8726-db2b73f728e1,https://onebite.app/restaurant/royal-rooters-club-boston-ma-b4400f4d
Impellizzeri's Pizza,9/18/2017 14:00,Louisville, KY,5.8,https://onebite.app/restaurant/impellizzeris-pizza-louisville-ky-c31d24e2/review/8d8feec6-b6c4-41e4-bb32-1d693d4136d2,https://onebite.app/restaurant/impellizzeris-pizza-louisville-ky-c31d24e2
Bearno's Pizza,9/16/2017 14:00,Louisville, KY,6.4,https://onebite.app/restaurant/bearnos-pizza-louisville-ky-c17859c4/review/acae3aad-a537-4061-818f-bfbe0835a482,https://onebite.app/restaurant/bearnos-pizza-louisville-ky-c17859c4
The Post - GERMANTOWN,9/15/2017 14:00,Louisville, KY,0.2,https://onebite.app/restaurant/the-post-germantown-louisville-ky-aa389f1f/review/283cfbba-8527-4763-be97-1790ebf0d214,https://onebite.app/restaurant/the-post-germantown-louisville-ky-aa389f1f
Vapiano NYC,9/14/2017 14:00,New York, NY,5.2,https://onebite.app/restaurant/vapiano-nyc-new-york-ny-2ec84609/review/e4c1c40f-bedd-4e6b-9254-72760c1e6d84,https://onebite.app/restaurant/vapiano-nyc-new-york-ny-2ec84609
Rock Paper Scissors,9/13/2017 14:00,New York, NY,7.9,https://onebite.app/restaurant/rock-paper-scissors-new-york-ny-555c8013/review/d305cb16-5814-4d24-a78e-974c27666f3f,https://onebite.app/restaurant/rock-paper-scissors-new-york-ny-555c8013
Sicilia Fine Italian Special...,9/12/2017 14:00,Columbus, OH,6.9,https://onebite.app/restaurant/sicilia-fine-italian-specialties-columbus-oh-d0f5c228/review/4ea7b652-7789-430f-a11d-a3e06deda505,https://onebite.app/restaurant/sicilia-fine-italian-specialties-columbus-oh-d0f5c228
Adriatico's New York Style P...,9/11/2017 14:00,Columbus, OH,5.4,https://onebite.app/restaurant/adriaticos-new-york-style-pizza-columbus-oh-b6734081/review/855236d0-a93c-4028-be2e-96efbb0acf5e,https://onebite.app/restaurant/adriaticos-new-york-style-pizza-columbus-oh-b6734081
The O Patio & Pub,9/9/2017 14:00,Columbus, OH,6.4,https://onebite.app/restaurant/the-o-patio-and-pub-columbus-oh-62d670ba/review/d4211203-a650-4f7f-a186-af5fff5f2d66,https://onebite.app/restaurant/the-o-patio-and-pub-columbus-oh-62d670ba
Leoni's,9/8/2017 14:00,Columbus, OH,7.8,https://onebite.app/restaurant/leonis-columbus-oh-144214d3/review/9fb6bb0b-a359-43dd-ab78-cc799dc2499a,https://onebite.app/restaurant/leonis-columbus-oh-144214d3
Regina Pizzeria,9/7/2017 14:00,Boston, MA,9.1,https://onebite.app/restaurant/regina-pizzeria-boston-ma-85eb63a9/review/7f43438e-1329-4367-b382-1877676c6561,https://onebite.app/restaurant/regina-pizzeria-boston-ma-85eb63a9
Industry Kitchen,9/6/2017 14:00,New York, NY,0,https://onebite.app/restaurant/industry-kitchen-new-york-ny-daf48578/review/2c4d934a-706d-443d-9122-c81a8cc80688,https://onebite.app/restaurant/industry-kitchen-new-york-ny-daf48578
Va Bene,9/5/2017 14:00,New York, NY,6.4,https://onebite.app/restaurant/va-bene-new-york-ny-4b476372/review/6d88db8a-8ce2-4524-b930-0783261831e1,https://onebite.app/restaurant/va-bene-new-york-ny-4b476372
Ciao Vineria con Cucina,8/31/2017 14:00,New York, NY,7.7,https://onebite.app/restaurant/ciao-vineria-con-cucina-new-york-ny-4e0a484c/review/c3b862f7-55f4-44ee-8b2c-9e8a0fbdbad2,https://onebite.app/restaurant/ciao-vineria-con-cucina-new-york-ny-4e0a484c
Sal's little italy,8/30/2017 14:00,New York, NY,8.1,https://onebite.app/restaurant/sals-little-italy-new-york-ny-ddff12d6/review/68c59e3a-68ea-4277-ad36-3f80c0fa07a7,https://onebite.app/restaurant/sals-little-italy-new-york-ny-ddff12d6
EBC at Night,8/29/2017 14:00,Las Vegas, NV,1.4,https://onebite.app/restaurant/ebc-at-night-las-vegas-nv-e6642c89/review/a6c578c4-ffb1-4dd5-91c8-42c1786b3483,https://onebite.app/restaurant/ebc-at-night-las-vegas-nv-e6642c89
Pizza Rock,8/28/2017 19:00,Las Vegas, NV,7.3,https://onebite.app/restaurant/pizza-rock-las-vegas-nv-b9f8a43e/review/61c7bfcb-2174-4afa-97d3-571736ea2628,https://onebite.app/restaurant/pizza-rock-las-vegas-nv-b9f8a43e
Naked City Pizza Shop,8/25/2017 17:00,Las Vegas, NV,5.6,https://onebite.app/restaurant/naked-city-pizza-shop-las-vegas-nv-c28650d9/review/acd4260f-781a-4b7a-9a0c-1bcf206d4cc2,https://onebite.app/restaurant/naked-city-pizza-shop-las-vegas-nv-c28650d9
Five50 Pizza Bar,8/24/2017 0:00,Las Vegas, NV,6.2,https://onebite.app/restaurant/five50-pizza-bar-las-vegas-nv-6967263d/review/d27e36d3-e4bb-4bde-82f8-2e3766cb212e,https://onebite.app/restaurant/five50-pizza-bar-las-vegas-nv-6967263d
Lil' Frankie's,8/21/2017 14:00,New York, NY,8.5,https://onebite.app/restaurant/lil-frankies-new-york-ny-c49b4593/review/8549fd6f-d407-40eb-a096-b979b34d7e30,https://onebite.app/restaurant/lil-frankies-new-york-ny-c49b4593
Oath Pizza - Nantucket,8/17/2017 14:00,Nantucket, MA,9.3,https://onebite.app/restaurant/oath-pizza-nantucket-nantucket-ma-387b8e35/review/f29a8ef3-dfd1-4785-a0d1-3a1e21d6a2ce,https://onebite.app/restaurant/oath-pizza-nantucket-nantucket-ma-387b8e35
Speedy Romeo,8/11/2017 14:00,New York, NY,8.3,https://onebite.app/restaurant/speedy-romeo-new-york-ny-24da2dd3/review/4b91a455-bb5d-4865-82ba-d85f876c536a,https://onebite.app/restaurant/speedy-romeo-new-york-ny-24da2dd3
Tavola Hells Kitchen,8/10/2017 14:00,New York, NY,6.3,https://onebite.app/restaurant/tavola-hells-kitchen-new-york-ny-774116b3/review/ce8b9edd-c342-4b9f-b3cc-e7ccebf7ff04,https://onebite.app/restaurant/tavola-hells-kitchen-new-york-ny-774116b3
Sacco Pizza,8/9/2017 14:00,New York, NY,8.1,https://onebite.app/restaurant/sacco-pizza-new-york-ny-38a36000/review/aa10c26a-eee3-4ce7-be54-f1c3a9438401,https://onebite.app/restaurant/sacco-pizza-new-york-ny-38a36000
New Park Pizza,8/8/2017 14:00,Queens, NY,7.8,https://onebite.app/restaurant/new-park-pizza-queens-ny-d399ffa2/review/3e55aff1-abf1-42c0-b046-c76a819d45d4,https://onebite.app/restaurant/new-park-pizza-queens-ny-d399ffa2
Pies on Wheels,8/7/2017 12:00,Saratoga Springs, NY,6.5,https://onebite.app/restaurant/pies-on-wheels-saratoga-springs-ny-e8d03ffc/review/ca69d6ae-5402-40f7-81a9-5e18a33678de,https://onebite.app/restaurant/pies-on-wheels-saratoga-springs-ny-e8d03ffc
Nove Italian Restaurant,8/4/2017 12:00,Gansevoort, NY,8.6,https://onebite.app/restaurant/nove-italian-restaurant-gansevoort-ny-094c0422/review/3f05f5bd-0c69-4af4-8203-74151789cbda,https://onebite.app/restaurant/nove-italian-restaurant-gansevoort-ny-094c0422
Song' E Napule,8/1/2017 14:00,New York, NY,7.7,https://onebite.app/restaurant/song-e-napule-new-york-ny-9e52b33e/review/bc1937ed-7281-4d0b-956b-ba788c0d4681,https://onebite.app/restaurant/song-e-napule-new-york-ny-9e52b33e
La Vera Pizzeria & Restauran...,7/31/2017 14:00,New York, NY,6.2,https://onebite.app/restaurant/la-vera-pizzeria-and-restaurant-new-york-ny-d1fcf46a/review/d8238198-7160-473e-bf3c-c719881f995a,https://onebite.app/restaurant/la-vera-pizzeria-and-restaurant-new-york-ny-d1fcf46a
Manhattan Brick Oven Pizza,7/27/2017 14:00,New York, NY,7.9,https://onebite.app/restaurant/manhattan-brick-oven-pizza-new-york-ny-3f5ad752/review/b4229402-e3e5-419d-8c84-265440949c07,https://onebite.app/restaurant/manhattan-brick-oven-pizza-new-york-ny-3f5ad752
Ben's Pizzeria,7/26/2017 14:00,New York, NY,5.4,https://onebite.app/restaurant/bens-pizzeria-new-york-ny-f1c8298f/review/35253ce0-c3b8-43b6-93d9-10a00a825c4c,https://onebite.app/restaurant/bens-pizzeria-new-york-ny-f1c8298f
Emily: West Village,7/25/2017 14:00,New York, NY,7.2,https://onebite.app/restaurant/emily-west-village-new-york-ny-683b2dcd/review/2498dbf4-0302-4541-8f96-53558c41cc83,https://onebite.app/restaurant/emily-west-village-new-york-ny-683b2dcd
Numero 28 Pizzeria,7/24/2017 14:00,New York, NY,8.2,https://onebite.app/restaurant/numero-28-pizzeria-new-york-ny-6a35c321/review/cee7bcc6-8340-4377-a29b-c04b1fbfc168,https://onebite.app/restaurant/numero-28-pizzeria-new-york-ny-6a35c321
310 Bowery Bar,7/20/2017 14:00,New York, NY,8.1,https://onebite.app/restaurant/310-bowery-bar-new-york-ny-bad5d690/review/40d60e57-48a4-4d66-bbe6-1e864253b9b1,https://onebite.app/restaurant/310-bowery-bar-new-york-ny-bad5d690
Rubirosa,7/18/2017 14:00,New York, NY,8.1,https://onebite.app/restaurant/rubirosa-new-york-ny-4609cfe2/review/3054499d-05a9-4c56-b4c2-32e7a5e0f56c,https://onebite.app/restaurant/rubirosa-new-york-ny-4609cfe2
Alphonso’s Pizzeria Trattori...,7/17/2017 14:00,New York, NY,6.2,https://onebite.app/restaurant/alphonsos-pizzeria-trattoria-new-york-ny-8da5da11/review/5d433fb4-a550-4811-b469-b1e323607f1c,https://onebite.app/restaurant/alphonsos-pizzeria-trattoria-new-york-ny-8da5da11
Rizzo's Fine Pizza,7/13/2017 14:00,New York, NY,8.6,https://onebite.app/restaurant/rizzos-fine-pizza-new-york-ny-55edfd37/review/b6c9d803-86ac-4e2b-8d9c-3ada16c49107,https://onebite.app/restaurant/rizzos-fine-pizza-new-york-ny-55edfd37
Wild,7/12/2017 14:00,New York, NY,4.1,https://onebite.app/restaurant/wild-new-york-ny-cf7e985d/review/bf35f242-2f41-4d75-8638-219a3849f866,https://onebite.app/restaurant/wild-new-york-ny-cf7e985d
Norma,7/11/2017 14:00,New York, NY,7.8,https://onebite.app/restaurant/norma-new-york-ny-3be6fd2e/review/e1f40ba4-2198-4184-be97-f2a996f4b695,https://onebite.app/restaurant/norma-new-york-ny-3be6fd2e
Rossetti's Pizza,7/10/2017 14:00,New York, NY,6.2,https://onebite.app/restaurant/rossettis-pizza-new-york-ny-e7e41f8d/review/c297462d-72d8-4e86-b306-e1ad2cfe2c91,https://onebite.app/restaurant/rossettis-pizza-new-york-ny-e7e41f8d
Big Nick's,7/7/2017 14:00,New York, NY,4.2,https://onebite.app/restaurant/big-nicks-new-york-ny-11b431f0/review/3f682086-79d1-4f60-8996-c66302a73a99,https://onebite.app/restaurant/big-nicks-new-york-ny-11b431f0
Cafe Fiorello,7/6/2017 14:00,New York, NY,7.2,https://onebite.app/restaurant/cafe-fiorello-new-york-ny-24283e31/review/d93cb302-12b6-4866-8c25-af1b4f01702e,https://onebite.app/restaurant/cafe-fiorello-new-york-ny-24283e31
Angelo Bellini,6/28/2017 14:00,New York, NY,5.7,https://onebite.app/restaurant/angelo-bellini-new-york-ny-850a61d9/review/6f748777-3d5c-42d6-9323-4353d7d27385,https://onebite.app/restaurant/angelo-bellini-new-york-ny-850a61d9
Merilu Pizza Al Metro,6/27/2017 14:00,New York, NY,8.2,https://onebite.app/restaurant/merilu-pizza-al-metro-new-york-ny-e32566db/review/607c3c44-61b2-4af8-ac74-e99276839b8d,https://onebite.app/restaurant/merilu-pizza-al-metro-new-york-ny-e32566db
Black Sheep Coal Fired Pizza,6/26/2017 14:00,Minneapolis, MN,8.3,https://onebite.app/restaurant/black-sheep-coal-fired-pizza-minneapolis-mn-7bb05441/review/872b51f9-5cef-45b9-980d-23837e151ac8,https://onebite.app/restaurant/black-sheep-coal-fired-pizza-minneapolis-mn-7bb05441
F & F Pizza,6/23/2017 14:00,New York, NY,0.2,https://onebite.app/restaurant/f-and-f-pizza-new-york-ny-a9da497a/review/b6c5222d-f552-4f5d-8c60-50872cacae49,https://onebite.app/restaurant/f-and-f-pizza-new-york-ny-a9da497a
Yankee Pizza,6/22/2017 14:00,New York, NY,4.8,https://onebite.app/restaurant/yankee-pizza-new-york-ny-65312d77/review/037bc0b3-b5f0-4d5e-8ebe-a19f281edc3e,https://onebite.app/restaurant/yankee-pizza-new-york-ny-65312d77
Farinella Bakery Pizza,6/21/2017 14:00,New York, NY,6.2,https://onebite.app/restaurant/farinella-bakery-pizza-new-york-ny-ce1e774b/review/250eda0e-0eec-44c7-9e16-4855f591e3c5,https://onebite.app/restaurant/farinella-bakery-pizza-new-york-ny-ce1e774b
Capizzi,6/20/2017 14:00,New York, NY,7.1,https://onebite.app/restaurant/capizzi-new-york-ny-c7e3c36c/review/abb2165b-17c0-4082-a8eb-0949200e8d42,https://onebite.app/restaurant/capizzi-new-york-ny-c7e3c36c
